# ID	lat[deg]	long[deg]	czHelio[km/s]	Ks	group	groupSize	latGroup[deg]	longGroup[deg]	czGroupHelio[km/s]
13111376-4422420	18.3502	306.6558	15085	11.498	100378	5	18.4202	306.7410	15501
13112384-4422400	18.3484	306.6873	15080	10.362	100378	5	18.4202	306.7410	15501
21073076-4421077	-42.4387	356.3578	9155	11.385	200111	11	-42.1320	355.7575	8932
23354287-4421071	-67.0335	339.4117	10797	11.452	206750	1	-67.0335	339.4116	10797
13100788-4420303	18.4022	306.4526	15362	11.252	100378	5	18.4202	306.7410	15501
20464358-4416582	-38.7211	356.4378	10077	10.892	206301	1	-38.7210	356.4377	10077
10434009-4413251	12.8960	280.0426	6389	10.225	108170	1	12.8960	280.0426	6389
13140047-4410395	18.5071	307.1963	15549	11.562	100378	5	18.4202	306.7410	15501
11462057-4410052	17.1632	290.7875	10042	10.788	100295	6	17.1566	290.6581	9958
15153803-4406477	11.4917	328.4724	9439	11.680	108714	1	11.4917	328.4723	9439
20283290-4404299	-35.4557	356.4439	12238	11.392	202722	2	-35.4268	356.1174	12218
13130120-4401432	18.6715	307.0241	16429	11.604	100378	5	18.4202	306.7410	15501
15280908-4359288	10.3491	330.4491	11701	10.551	104702	1	10.3491	330.4490	11701
13221228-4359235	18.5334	308.7611	20877	11.659	101390	2	18.0652	308.5375	19926
07125310-4359077	-14.8822	255.0956	14093	11.298	204474	1	-14.8822	255.0955	14093
12082462-4359070	18.2064	294.8048	19710	11.634	103456	1	18.2065	294.8048	19710
20101168-4358310	-32.1675	356.1036	5601	11.210	200157	11	-32.9737	355.8423	5616
14441768-4357434	14.3571	323.4970	21058	11.613	103270	1	14.3571	323.4969	21058
06490156-4356373	-18.8550	253.3965	10811	11.228	205955	1	-18.8550	253.3965	10811
09331565-4353278	5.7412	269.4882	5158	10.723	110725	1	5.7412	269.4882	5158
11453054-4353087	17.3963	290.5585	8515	11.444	109143	1	17.3963	290.5585	8515
13195485-4347338	18.7791	308.3539	15819	11.412	103983	1	18.7790	308.3539	15819
06095181-4346594	-25.5582	251.0127	14050	11.365	200028	26	-25.9867	252.1956	12740
06181950-4344361	-24.0702	251.3959	24304	11.661	0	1	-24.0702	251.3959	24304
09292924-4341001	5.4260	268.8467	16693	10.876	103653	1	5.4260	268.8468	16693
10494637-4340498	13.8947	280.7729	13436	11.513	105113	1	13.8947	280.7729	13436
10162363-4336578	10.8291	275.4492	13023	10.711	104511	1	10.8291	275.4492	13023
13332451-4335521	18.6211	310.9316	19988	11.754	103462	1	18.6211	310.9316	19988
05493440-4328017	-29.0738	249.7698	24030	11.588	0	1	-29.0738	249.7698	24030
11335991-4323591	17.2644	288.3228	13072	10.999	102809	2	17.2911	288.3673	13092
15072193-4323301	12.8868	327.5555	34185	11.469	0	1	12.8868	327.5555	34185
15150818-4321380	12.1759	328.8057	9481	10.950	101834	2	12.2596	328.8576	9355
12523001-4319571	19.5388	303.1369	20848	11.681	103311	1	19.5388	303.1369	20848
10395415-4307466	13.5160	278.8823	13131	10.581	104352	1	13.5161	278.8823	13131
06464435-4307279	-18.9667	252.4332	9745	11.588	207766	1	-18.9667	252.4332	9745
15011015-4307115	13.6872	326.6920	15751	11.562	104205	1	13.6872	326.6920	15751
13081259-4306554	19.6505	306.1808	7524	11.164	109257	1	19.6505	306.1808	7524
05360559-4306490	-31.4264	248.8677	10699	11.656	202870	2	-31.5744	248.8905	10691
05242653-4306065	-33.5287	248.4896	14623	11.686	204490	1	-33.5287	248.4896	14623
12230648-4301029	19.5521	297.4424	14927	11.750	104620	1	19.5521	297.4424	14927
06132050-4259505	-24.7505	250.3459	11663	11.254	201314	3	-24.7647	250.1791	11646
10471290-4257082	14.3196	279.9972	17735	11.683	100400	5	14.5155	280.0629	17518
20414021-4255420	-37.7378	358.1003	10986	11.236	206010	1	-37.7378	358.1004	10986
10483217-4251276	14.5171	280.1712	17027	11.701	100400	5	14.5155	280.0629	17518
10490518-4250596	14.5714	280.2595	17515	11.425	100400	5	14.5155	280.0629	17518
10494197-4250275	14.6317	280.3578	17405	11.537	100400	5	14.5155	280.0629	17518
13331580-4250171	19.3741	311.0417	15456	11.361	104192	1	19.3741	311.0416	15456
05565943-4246591	-27.6093	249.3236	25383	11.730	0	1	-27.6093	249.3236	25383
20593153-4246424	-41.0003	358.4767	8877	11.651	200417	5	-40.6426	357.6993	9367
18445542-4237254	-16.8682	353.1593	14031	11.415	204401	1	-16.8681	353.1593	14031
15025374-4236395	13.9730	327.2344	11635	11.529	106325	1	13.9730	327.2344	11635
23015613-4235369	-62.9259	350.9834	23444	11.749	0	1	-62.9259	350.9834	23444
14095066-4235006	17.9850	317.9841	16298	11.749	100552	4	17.8236	317.9686	15788
22312279-4232560	-57.7073	355.2320	17415	11.607	203701	1	-57.7073	355.2320	17415
12424140-4231302	20.3175	301.2133	10505	11.258	106109	1	20.3175	301.2133	10505
01101967-4227274	-74.1947	290.0461	16425	11.664	203966	1	-74.1947	290.0462	16425
06492178-4221313	-18.2510	251.8494	18170	11.723	201922	2	-18.2477	251.5274	18076
14434178-4220333	15.8629	324.1245	15987	11.447	102111	2	15.9266	324.0545	16064
13213750-4219325	20.1977	308.8705	15732	10.908	103863	1	20.1977	308.8704	15732
19122660-4218260	-21.5408	355.2805	20339	11.727	203221	1	-21.5408	355.2805	20339
09240926-4218058	5.7382	267.1767	9717	10.770	101114	3	5.8493	266.9992	9601
06483377-4217498	-18.3682	251.7344	11163	11.570	205974	1	-18.3683	251.7344	11163
15111616-4216395	13.4699	328.7764	11623	10.742	104878	1	13.4699	328.7764	11623
10040949-4214111	10.6351	272.7792	12632	11.722	105778	1	10.6351	272.7792	12632
10244141-4211535	12.8522	275.9330	21868	11.493	103228	1	12.8522	275.9330	21868
15533351-4210521	8.9645	335.2995	7500	9.867	106364	1	8.9645	335.2995	7500
14373223-4209161	16.5175	323.1333	13004	11.056	104805	1	16.5175	323.1333	13004
11192047-4204448	17.5997	285.2006	18501	11.422	101394	2	17.7856	285.6046	17646
23173007-4203001	-65.7188	348.9528	16235	11.511	200246	7	-65.8000	348.5854	16588
06404264-4202510	-19.6526	250.9648	10848	11.137	202970	2	-19.7393	250.8909	10852
12122752-4202287	20.2468	295.2321	6657	10.476	107937	1	20.2468	295.2321	6657
14201500-4159407	17.8978	320.0974	10963	11.663	107026	1	17.8977	320.0974	10963
14371104-4158221	16.7100	323.1496	11529	11.605	101833	2	16.6090	323.3142	11405
12194061-4157226	20.5267	296.6343	20897	11.705	100797	3	21.0264	296.5755	20118
13421571-4155573	19.9477	312.9565	14762	11.595	104520	1	19.9477	312.9565	14762
10103037-4155311	11.5863	273.5550	9749	10.989	106514	1	11.5863	273.5550	9749
14563323-4154213	15.1612	326.5320	12839	11.242	105148	1	15.1612	326.5320	12839
20182212-4153472	-33.3530	358.8033	5499	11.129	200231	7	-33.2804	359.8064	5357
09234285-4152378	5.9823	266.8181	9636	10.920	101114	3	5.8493	266.9992	9601
14010939-4152081	19.1464	316.5893	11393	10.974	103094	2	19.1798	316.6132	11388
06482192-4150186	-18.2429	251.2680	17981	11.626	201922	2	-18.2477	251.5274	18076
11541913-4148251	19.8115	291.6624	10054	10.871	102869	2	19.7455	291.7216	10071
09351238-4148163	7.5146	268.3246	4830	10.353	110311	1	7.5147	268.3246	4830
05034167-4145332	-37.1873	246.3410	11070	11.367	206351	1	-37.1873	246.3410	11070
09462280-4144586	8.9403	269.8603	5467	10.774	102143	2	9.0219	269.7995	5544
11043771-4144040	16.8445	282.4227	9431	11.670	102215	2	16.9722	282.5534	9364
12041733-4137535	20.3804	293.5578	6633	10.947	109540	1	20.3803	293.5578	6633
11061718-4136542	17.0816	282.6653	9296	11.637	102215	2	16.9722	282.5534	9364
20285026-4135335	-35.2490	359.4778	12428	11.616	201971	2	-35.2956	359.5684	12518
20220503-4134490	-33.9949	359.2962	14432	11.503	204589	1	-33.9949	359.2962	14432
13233868-4134418	20.8905	309.3711	15328	11.579	100818	3	21.3550	308.9668	15412
14485745-4131538	16.1538	325.4115	15446	11.366	104138	1	16.1538	325.4115	15446
09214888-4126521	6.0353	266.2606	7251	11.014	109199	1	6.0353	266.2606	7251
12213635-4126182	21.0863	296.9457	18350	11.588	100797	3	21.0264	296.5755	20118
20293032-4126175	-35.3547	359.6840	12608	11.627	201971	2	-35.2956	359.5684	12518
20300303-4122565	-35.4495	359.7669	7893	11.403	209298	1	-35.4495	359.7669	7893
05384177-4122401	-30.6529	246.9688	10860	11.218	200457	5	-30.3108	246.4608	10875
07592900-4120301	-6.0682	256.7138	2815	11.048	212015	1	-6.0682	256.7138	2815
14555612-4118159	15.7447	326.7251	16070	11.592	102603	2	16.0668	326.9801	16103
15150294-4117125	13.9354	329.9326	15211	11.514	104393	1	13.9354	329.9325	15211
14424062-4112285	16.9674	324.4601	16181	11.738	104104	1	16.9674	324.4601	16181
06140086-4110544	-24.1505	248.4587	11778	11.311	205585	1	-24.1505	248.4588	11778
13272971-4109433	21.2002	310.2004	11024	11.506	106651	1	21.2002	310.2003	11024
07450046-4108069	-8.3204	255.1603	8456	11.201	201245	3	-8.2627	255.1788	8553
14003290-4107396	19.8898	316.6950	10480	11.439	106955	1	19.8897	316.6949	10480
12180485-4105078	21.3493	296.1916	21107	11.354	100797	3	21.0264	296.5755	20118
07385278-4103071	-9.2952	254.5288	16957	11.434	203623	1	-9.2952	254.5288	16957
13202999-4100582	21.5230	308.8194	16073	11.010	100818	3	21.3550	308.9668	15412
09580219-4057084	10.9478	271.0575	6386	10.602	109028	1	10.9478	271.0574	6386
13521280-4048087	20.6207	315.1698	18803	11.054	103420	1	20.6206	315.1698	18803
14060301-4047452	19.9039	317.8543	19747	11.569	103415	1	19.9039	317.8544	19747
00392278-4045088	-76.1507	312.5122	9916	11.253	207083	1	-76.1507	312.5122	9916
20204417-4042013	-33.6174	0.3002	4915	11.485	200231	7	-33.2804	359.8064	5357
05442275-4036219	-29.4506	246.3361	13594	11.604	201481	2	-29.5475	246.2331	13912
14563081-4035223	16.3197	327.1816	16136	11.285	102603	2	16.0668	326.9801	16103
15522628-4034386	10.3283	336.1816	12636	11.516	101596	2	10.5042	336.2783	12830
10453161-4029432	16.3255	278.4901	23582	11.745	0	1	16.3255	278.4901	23582
05431223-4028170	-29.6416	246.1320	14229	11.582	201481	2	-29.5475	246.2331	13912
14124018-4027124	19.8325	319.2366	9504	11.413	100390	5	19.8829	319.4738	9182
10325754-4024594	15.1880	276.3037	18062	11.541	103694	1	15.1879	276.3037	18062
14121196-4024572	19.8973	319.1597	9339	10.971	100390	5	19.8829	319.4738	9182
23542542-4020533	-72.2920	341.0231	8872	11.346	202244	2	-72.0238	340.6520	8932
14352639-4020322	18.3309	323.5409	15478	11.738	104506	1	18.3310	323.5409	15478
15551157-4020161	10.1726	336.7454	9692	11.728	107970	1	10.1727	336.7453	9692
07363881-4020024	-9.3330	253.6851	12267	10.653	204563	1	-9.3330	253.6852	12267
10082796-4017507	12.6723	272.2537	5522	11.497	100091	12	13.1168	272.1927	5304
14315355-4016595	18.6587	322.9141	9954	11.728	108256	1	18.6587	322.9142	9954
15200652-4012282	14.3154	331.3680	7417	11.149	102517	2	14.3057	331.4560	7460
02130482-4011466	-68.6576	255.8819	13541	11.704	205159	1	-68.6576	255.8818	13541
00012431-4009271	-73.3575	338.2387	13051	11.387	202022	2	-73.1043	338.6693	12967
20400729-4005452	-37.1983	1.6228	11924	11.410	202617	2	-37.2349	1.6537	11899
07530338-4005324	-6.4772	255.0074	8321	11.355	208701	1	-6.4772	255.0074	8321
14442937-4001532	17.8739	325.3248	19820	11.739	101854	2	17.5654	325.6474	19938
23534734-4001317	-72.4253	342.0720	12693	10.789	204569	1	-72.4254	342.0719	12693
10063709-4000013	12.6991	271.7816	9048	11.701	100610	4	12.8920	271.5736	9282
09235141-3956549	7.3684	265.4678	16811	10.770	103604	1	7.3685	265.4678	16811
15090958-3956236	15.6698	329.6910	11561	11.585	106024	1	15.6697	329.6910	11561
15501480-3955063	11.1022	336.2842	7729	10.415	100190	8	11.1079	336.3433	7405
15500454-3955052	11.1232	336.2586	7438	10.171	100190	8	11.1079	336.3433	7405
15495933-3954432	11.1386	336.2495	7544	10.859	100190	8	11.1079	336.3433	7405
09330225-3954037	8.6276	266.7107	11508	11.161	105572	1	8.6276	266.7107	11508
15504853-3953471	11.0503	336.3830	7350	10.307	100190	8	11.1079	336.3433	7405
11121181-3953293	19.1103	283.0105	16657	11.644	103871	1	19.1103	283.0105	16657
10113038-3952527	13.3517	272.4822	5426	11.058	100091	12	13.1168	272.1927	5304
13470233-3950575	21.7824	314.3879	7053	11.405	102407	2	21.7679	314.3743	7000
14061920-3948538	20.8227	318.2250	9803	10.748	101074	3	20.9402	318.2796	9921
14063378-3946378	20.8444	318.2848	9868	10.955	101074	3	20.9402	318.2796	9921
14054416-3946332	20.8940	318.1234	4057	11.122	102892	2	21.3695	318.2621	4072
14482985-3945163	17.7753	326.1769	12142	11.574	106068	1	17.7753	326.1770	12142
05273143-3942237	-32.4415	244.5934	16135	11.662	200857	3	-32.5220	244.5527	15831
14155173-3939238	20.3784	320.1338	10102	11.386	106878	1	20.3784	320.1337	10102
10081645-3938276	13.1772	271.8220	5410	11.708	100091	12	13.1168	272.1927	5304
14554118-3937320	17.2408	327.5211	7106	11.712	110928	1	17.2409	327.5211	7106
14233369-3936451	19.8917	321.6258	11541	11.731	106726	1	19.8917	321.6258	11541
05405680-3933450	-29.8775	245.0049	10836	11.233	201737	2	-29.9861	244.9234	10696
06310418-3933330	-20.5671	247.8267	10980	11.521	202001	2	-20.7653	247.7097	11068
15064820-3932215	16.2475	329.5048	7312	11.454	110246	1	16.2476	329.5048	7312
18544916-3929475	-17.4668	356.9181	19707	11.666	203271	1	-17.4667	356.9181	19707
05433340-3928170	-29.3663	245.0247	4639	11.048	211201	1	-29.3663	245.0247	4639
13434223-3919456	22.4330	313.8376	11420	11.645	100033	19	23.3262	314.2009	10932
15021593-3918182	16.8954	328.8425	11686	11.398	105749	1	16.8954	328.8425	11686
07165199-3917011	-12.2651	251.0045	10798	10.845	205288	1	-12.2651	251.0046	10798
13402235-3916012	22.6299	313.1699	16707	11.638	103860	1	22.6300	313.1699	16707
05522210-3915269	-27.6587	245.2246	13329	11.050	201715	2	-27.7486	245.0206	13477
14455418-3914567	18.4528	325.9484	12166	11.558	105773	1	18.4527	325.9484	12166
05554177-3914353	-27.0299	245.3832	13842	11.726	200089	12	-26.1457	245.8785	13964
15120215-3913211	15.9866	330.5738	4463	10.968	102003	2	15.8741	330.7690	4562
13443162-3912064	22.5225	314.0362	11138	10.613	100033	19	23.3262	314.2009	10932
18592337-3911309	-18.1840	357.5474	16958	11.353	200863	3	-18.4812	357.8123	17398
13441880-3911205	22.5440	313.9955	11496	10.879	100033	19	23.3262	314.2009	10932
06545193-3909475	-16.1199	249.1289	10608	11.268	206211	1	-16.1199	249.1290	10608
07474884-3909277	-6.8854	253.6849	5970	10.075	200679	4	-6.6286	253.6880	6102
20375380-3909271	-36.6620	2.7251	7810	11.210	208856	1	-36.6619	2.7251	7810
20051427-3909104	-30.4191	1.4746	9173	11.062	201261	3	-30.4802	1.5452	9214
09213917-3908321	7.6359	264.5890	7898	11.482	101734	2	7.6397	264.5074	7747
06321936-3908292	-20.2024	247.4892	10883	11.672	207182	1	-20.2024	247.4891	10883
13434842-3908156	22.6157	313.9040	11553	11.081	100033	19	23.3262	314.2009	10932
11443988-3907194	21.9405	289.0306	16616	11.644	101972	2	22.1387	289.3543	16520
06252714-3904018	-21.4417	246.9581	11332	11.573	200902	3	-21.4099	246.7582	11049
20013057-3903483	-29.6931	1.4014	5693	11.719	200032	22	-29.4063	2.0284	5892
09210830-3901514	7.6428	264.4382	7596	11.468	101734	2	7.6397	264.5074	7747
12443432-3856106	23.9160	301.4714	16685	11.512	103914	1	23.9160	301.4714	16685
16074753-3852538	9.6418	339.5670	8134	9.661	105465	1	9.6417	339.5671	8134
09334264-3852177	9.4663	266.0921	11423	11.103	105637	1	9.4663	266.0921	11423
20022696-3850046	-29.8228	1.7039	6399	11.725	200032	22	-29.4063	2.0284	5892
07535089-3849350	-5.7047	253.9873	8624	10.008	205437	1	-5.7047	253.9874	8624
14313501-3849275	20.0198	323.4744	18827	11.605	100795	3	20.2664	323.6113	20466
05401415-3848285	-29.8533	244.1209	10784	11.687	206993	1	-29.8534	244.1209	10784
20003468-3847290	-29.4575	1.6621	6228	11.524	200032	22	-29.4063	2.0284	5892
09242552-3845406	8.2867	264.7000	4862	10.523	100153	9	8.2627	264.2424	4779
20031701-3845261	-29.9651	1.8310	5842	11.288	200032	22	-29.4063	2.0284	5892
06562164-3844365	-15.6916	248.8398	10872	11.510	202619	2	-15.6018	248.7533	10846
13503388-3838087	22.7982	315.4168	7321	11.734	102991	2	22.9434	315.4663	7330
15184858-3837287	15.7719	332.0613	21426	11.655	103259	1	15.7718	332.0613	21426
12011123-3837143	23.2092	292.2765	13485	11.692	104804	1	23.2092	292.2766	13485
11040759-3832160	19.7019	280.9099	9447	11.440	107604	1	19.7019	280.9099	9447
06531879-3829293	-16.1471	248.3626	16958	11.512	203719	1	-16.1471	248.3626	16958
14552538-3827419	18.2855	328.0629	7417	10.397	100434	7	18.8639	328.2523	7456
13491794-3826563	23.0398	315.2059	10390	11.604	100033	19	23.3262	314.2009	10932
07152330-3826340	-12.1683	250.1007	7155	10.579	201343	3	-12.1024	250.1245	7123
04371061-3825248	-41.9807	241.5096	14032	11.535	204923	1	-41.9806	241.5096	14032
14180446-3823280	21.4159	321.0356	15164	11.272	104278	1	21.4159	321.0356	15164
07510101-3821434	-5.9477	253.3035	8448	11.171	200695	4	-6.4509	253.3807	8626
10195716-3819346	15.5673	272.9364	12695	10.916	104814	1	15.5674	272.9364	12695
15161186-3819218	16.3055	331.7905	11734	10.562	100859	3	16.2567	331.6295	11292
11042120-3816360	19.9570	280.8340	11163	11.585	106172	1	19.9570	280.8340	11163
07080988-3816284	-13.3856	249.3385	10808	10.984	205722	1	-13.3856	249.3385	10808
09152697-3814168	7.3940	263.0847	8007	11.178	108685	1	7.3940	263.0847	8007
20152506-3811568	-32.1790	3.0269	5887	11.489	200456	5	-31.9472	3.2012	5934
14290828-3811214	20.7925	323.2751	22421	11.665	100795	3	20.2664	323.6113	20466
13423213-3810239	23.6110	313.8676	10410	11.125	100033	19	23.3262	314.2009	10932
09581315-3809265	13.1527	269.3007	7224	11.150	109695	1	13.1527	269.3007	7224
14513817-3808495	18.9163	327.5321	9077	11.611	108771	1	18.9162	327.5321	9077
10313621-3806466	17.0049	274.8047	13248	11.628	105390	1	17.0048	274.8046	13248
14503709-3805217	19.0612	327.3738	7477	11.234	100434	7	18.8639	328.2523	7456
06501743-3805136	-16.5459	247.7406	9008	11.022	200940	3	-16.6094	247.6752	8707
06495335-3805030	-16.6181	247.7072	8680	10.829	200940	3	-16.6094	247.6752	8707
07012107-3804157	-14.5295	248.5914	8072	11.607	200595	4	-14.5552	248.3530	8082
13091916-3803054	24.6856	306.8053	10915	11.259	101672	2	24.6770	306.8253	11080
05554213-3802423	-26.7302	244.0828	9880	11.202	200643	4	-26.4986	244.3260	9856
06471418-3801503	-17.0840	247.4544	5731	11.583	211208	1	-17.0841	247.4544	5731
13323492-3801298	24.1373	311.7987	8739	10.963	101534	2	24.1686	311.8686	8976
13081031-3801159	24.7327	306.5596	13402	11.370	100224	7	25.1309	306.2468	14908
11463446-3801141	23.1020	289.0941	16460	11.366	103833	1	23.1021	289.0940	16460
11273558-3757148	22.0165	285.2181	17075	11.654	100834	3	22.2542	285.2487	16763
09361623-3756527	10.4834	265.8233	18271	11.350	100377	5	10.4019	266.4378	18967
13454616-3756488	23.6908	314.6001	12217	11.487	100033	19	23.3262	314.2009	10932
13475767-3756319	23.5948	315.0600	11182	11.671	100033	19	23.3262	314.2009	10932
14510866-3755217	19.1598	327.5535	9810	11.271	107290	1	19.1598	327.5535	9810
14593893-3754206	18.3628	329.1123	6316	11.446	111219	1	18.3628	329.1123	6316
13332818-3753485	24.2326	312.0122	9214	11.622	101534	2	24.1686	311.8686	8976
09121278-3753261	7.1669	262.3899	11303	10.848	105403	1	7.1669	262.3899	11303
06102285-3749143	-23.8835	244.7111	13002	11.280	204928	1	-23.8835	244.7111	13002
06355737-3748379	-19.0869	246.4101	9329	11.480	200125	13	-18.3933	246.4098	9688
06374594-3747559	-18.7473	246.5286	10052	11.651	200125	13	-18.3933	246.4098	9688
13140361-3747489	24.8586	307.8552	11824	11.601	100290	6	25.3680	308.1564	10922
09234993-3747369	8.8882	263.9243	11237	11.154	105760	1	8.8882	263.9242	11237
11361319-3745223	22.7610	286.8882	9393	11.581	108260	1	22.7610	286.8882	9393
11384596-3742425	22.9575	287.3935	17503	11.714	103787	1	22.9574	287.3935	17503
09312204-3741178	10.0071	264.9268	9129	11.404	108135	1	10.0071	264.9268	9129
11282109-3740427	22.3267	285.2681	16181	11.547	100834	3	22.2542	285.2487	16763
07055486-3739470	-13.5409	248.5785	10860	11.236	201765	2	-13.5833	248.6730	10726
11282075-3738407	22.3582	285.2545	17034	11.274	100834	3	22.2542	285.2487	16763
07462675-3736461	-6.3558	252.1991	5773	9.888	207751	1	-6.3558	252.1991	5773
19140744-3733458	-20.3467	0.2093	9747	11.384	206961	1	-20.3467	0.2093	9747
14454387-3732185	19.9947	326.7339	7430	10.908	101528	2	20.0547	326.9120	7672
12594634-3731272	25.3179	304.7599	4437	11.611	112425	1	25.3179	304.7598	4437
09495698-3730019	12.6166	267.5810	12704	11.688	100566	4	12.5444	267.2926	12477
09494984-3728169	12.6234	267.5432	12785	11.664	100566	4	12.5444	267.2926	12477
07140202-3726294	-11.9853	249.0575	18915	11.043	203242	1	-11.9853	249.0575	18915
10030398-3725500	14.3172	269.6082	6922	10.741	102071	2	14.3429	269.6199	7010
20150399-3724450	-31.9577	3.9214	8877	11.265	207837	1	-31.9577	3.9214	8877
06371283-3724019	-18.7118	246.0940	10248	11.412	200125	13	-18.3933	246.4098	9688
19090615-3721219	-19.3385	0.0623	32089	11.712	0	1	-19.3385	0.0623	32089
13531661-3721182	23.9023	316.3328	10766	11.744	107395	1	23.9023	316.3328	10766
07522033-3721154	-5.2140	252.5614	5320	10.402	209237	1	-5.2140	252.5614	5320
